carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,time
85,103,low,2024-07-20 03:30:00+00:00
93,103,low,2024-07-20 04:00:00+00:00
93,108,low,2024-07-20 04:30:00+00:00
94,110,moderate,2024-07-20 05:00:00+00:00
98,117,moderate,2024-07-20 05:30:00+00:00
102,119,moderate,2024-07-20 06:00:00+00:00
109,126,moderate,2024-07-20 06:30:00+00:00
118,130,moderate,2024-07-20 07:00:00+00:00
123,130,moderate,2024-07-20 07:30:00+00:00
129,130,moderate,2024-07-20 08:00:00+00:00
127,129,moderate,2024-07-20 08:30:00+00:00
129,127,moderate,2024-07-20 09:00:00+00:00
126,129,moderate,2024-07-20 09:30:00+00:00
124,127,moderate,2024-07-20 10:00:00+00:00
129,125,moderate,2024-07-20 10:30:00+00:00
129,126,moderate,2024-07-20 11:00:00+00:00
124,126,moderate,2024-07-20 11:30:00+00:00
128,126,moderate,2024-07-20 12:00:00+00:00
129,131,moderate,2024-07-20 12:30:00+00:00
130,141,moderate,2024-07-20 13:00:00+00:00
128,140,moderate,2024-07-20 13:30:00+00:00
134,147,moderate,2024-07-20 14:00:00+00:00
140,157,moderate,2024-07-20 14:30:00+00:00
147,164,moderate,2024-07-20 15:00:00+00:00
159,170,moderate,2024-07-20 15:30:00+00:00
162,173,moderate,2024-07-20 16:00:00+00:00
169,176,moderate,2024-07-20 16:30:00+00:00
172,178,moderate,2024-07-20 17:00:00+00:00
172,181,moderate,2024-07-20 17:30:00+00:00
168,181,moderate,2024-07-20 18:00:00+00:00
173,177,moderate,2024-07-20 18:30:00+00:00
172,171,moderate,2024-07-20 19:00:00+00:00
163,170,moderate,2024-07-20 19:30:00+00:00
164,164,moderate,2024-07-20 20:00:00+00:00
157,155,moderate,2024-07-20 20:30:00+00:00
143,141,moderate,2024-07-20 21:00:00+00:00
129,112,moderate,2024-07-20 21:30:00+00:00
122,92,low,2024-07-20 22:00:00+00:00
99,87,low,2024-07-20 22:30:00+00:00
95,86,low,2024-07-20 23:00:00+00:00
92,84,low,2024-07-20 23:30:00+00:00
72,84,low,2024-07-21 00:00:00+00:00
72,86,low,2024-07-21 00:30:00+00:00
75,83,low,2024-07-21 01:00:00+00:00
76,84,low,2024-07-21 01:30:00+00:00
77,87,low,2024-07-21 02:00:00+00:00
73,89,low,2024-07-21 02:30:00+00:00
77,91,low,2024-07-21 03:00:00+00:00
78,91,low,2024-07-21 03:30:00+00:00
80,94,low,2024-07-21 04:00:00+00:00
81,92,low,2024-07-21 04:30:00+00:00
82,91,low,2024-07-21 05:00:00+00:00
82,86,low,2024-07-21 05:30:00+00:00
79,85,low,2024-07-21 06:00:00+00:00
72,82,low,2024-07-21 06:30:00+00:00
71,73,low,2024-07-21 07:00:00+00:00
71,70,low,2024-07-21 07:30:00+00:00
69,66,low,2024-07-21 08:00:00+00:00
64,66,low,2024-07-21 08:30:00+00:00
63,59,low,2024-07-21 09:00:00+00:00
63,65,low,2024-07-21 09:30:00+00:00
56,68,low,2024-07-21 10:00:00+00:00
60,69,low,2024-07-21 10:30:00+00:00
65,68,low,2024-07-21 11:00:00+00:00
66,64,low,2024-07-21 11:30:00+00:00
64,64,low,2024-07-21 12:00:00+00:00
63,67,low,2024-07-21 12:30:00+00:00
61,73,low,2024-07-21 13:00:00+00:00
66,80,low,2024-07-21 13:30:00+00:00
72,87,low,2024-07-21 14:00:00+00:00
74,105,low,2024-07-21 14:30:00+00:00
92,126,moderate,2024-07-21 15:00:00+00:00
109,141,moderate,2024-07-21 15:30:00+00:00
130,150,moderate,2024-07-21 16:00:00+00:00
144,151,moderate,2024-07-21 16:30:00+00:00
150,151,moderate,2024-07-21 17:00:00+00:00
148,161,moderate,2024-07-21 17:30:00+00:00
154,166,moderate,2024-07-21 18:00:00+00:00
165,170,moderate,2024-07-21 18:30:00+00:00
167,174,moderate,2024-07-21 19:00:00+00:00
168,178,moderate,2024-07-21 19:30:00+00:00
169,178,moderate,2024-07-21 20:00:00+00:00
177,179,moderate,2024-07-21 20:30:00+00:00
168,168,moderate,2024-07-21 21:00:00+00:00
170,154,moderate,2024-07-21 21:30:00+00:00
164,142,moderate,2024-07-21 22:00:00+00:00
152,126,moderate,2024-07-21 22:30:00+00:00
154,118,moderate,2024-07-21 23:00:00+00:00
148,117,moderate,2024-07-21 23:30:00+00:00
121,115,moderate,2024-07-22 00:00:00+00:00
122,106,low,2024-07-22 00:30:00+00:00
120,107,low,2024-07-22 01:00:00+00:00
113,104,low,2024-07-22 01:30:00+00:00
111,103,low,2024-07-22 02:00:00+00:00
109,103,low,2024-07-22 02:30:00+00:00
106,100,low,2024-07-22 03:00:00+00:00
106,103,low,2024-07-22 03:30:00+00:00
103,109,low,2024-07-22 04:00:00+00:00
108,123,moderate,2024-07-22 04:30:00+00:00
113,136,moderate,2024-07-22 05:00:00+00:00
126,134,moderate,2024-07-22 05:30:00+00:00
137,138,moderate,2024-07-22 06:00:00+00:00
139,136,moderate,2024-07-22 06:30:00+00:00
142,140,moderate,2024-07-22 07:00:00+00:00
132,139,moderate,2024-07-22 07:30:00+00:00
132,135,moderate,2024-07-22 08:00:00+00:00
116,132,moderate,2024-07-22 08:30:00+00:00
118,129,moderate,2024-07-22 09:00:00+00:00
115,124,moderate,2024-07-22 09:30:00+00:00
114,115,moderate,2024-07-22 10:00:00+00:00
113,104,low,2024-07-22 10:30:00+00:00
111,101,low,2024-07-22 11:00:00+00:00
103,95,low,2024-07-22 11:30:00+00:00
102,88,low,2024-07-22 12:00:00+00:00
91,87,low,2024-07-22 12:30:00+00:00
87,82,low,2024-07-22 13:00:00+00:00
87,84,low,2024-07-22 13:30:00+00:00
84,93,low,2024-07-22 14:00:00+00:00
85,106,low,2024-07-22 14:30:00+00:00
94,115,moderate,2024-07-22 15:00:00+00:00
109,128,moderate,2024-07-22 15:30:00+00:00
121,140,moderate,2024-07-22 16:00:00+00:00
129,141,moderate,2024-07-22 16:30:00+00:00
144,147,moderate,2024-07-22 17:00:00+00:00
136,155,moderate,2024-07-22 17:30:00+00:00
144,165,moderate,2024-07-22 18:00:00+00:00
148,173,moderate,2024-07-22 18:30:00+00:00
158,175,moderate,2024-07-22 19:00:00+00:00
159,180,moderate,2024-07-22 19:30:00+00:00
170,179,moderate,2024-07-22 20:00:00+00:00
158,180,moderate,2024-07-22 20:30:00+00:00
160,177,moderate,2024-07-22 21:00:00+00:00
157,164,moderate,2024-07-22 21:30:00+00:00
156,154,moderate,2024-07-22 22:00:00+00:00
148,143,moderate,2024-07-22 22:30:00+00:00
143,135,moderate,2024-07-22 23:00:00+00:00
136,138,moderate,2024-07-22 23:30:00+00:00
126,138,moderate,2024-07-23 00:00:00+00:00
126,141,moderate,2024-07-23 00:30:00+00:00
130,140,moderate,2024-07-23 01:00:00+00:00
131,137,moderate,2024-07-23 01:30:00+00:00
138,141,moderate,2024-07-23 02:00:00+00:00
135,136,moderate,2024-07-23 02:30:00+00:00
134,138,moderate,2024-07-23 03:00:00+00:00
125,150,moderate,2024-07-23 03:30:00+00:00
134,158,moderate,2024-07-23 04:00:00+00:00
139,172,moderate,2024-07-23 04:30:00+00:00
138,172,moderate,2024-07-23 05:00:00+00:00
163,174,moderate,2024-07-23 05:30:00+00:00
169,174,moderate,2024-07-23 06:00:00+00:00
176,170,moderate,2024-07-23 06:30:00+00:00
178,167,moderate,2024-07-23 07:00:00+00:00
156,162,moderate,2024-07-23 07:30:00+00:00
156,151,moderate,2024-07-23 08:00:00+00:00
154,145,moderate,2024-07-23 08:30:00+00:00
140,141,moderate,2024-07-23 09:00:00+00:00
147,140,moderate,2024-07-23 09:30:00+00:00
136,138,moderate,2024-07-23 10:00:00+00:00
128,136,moderate,2024-07-23 10:30:00+00:00
128,133,moderate,2024-07-23 11:00:00+00:00
133,129,moderate,2024-07-23 11:30:00+00:00
135,128,moderate,2024-07-23 12:00:00+00:00
122,126,moderate,2024-07-23 12:30:00+00:00
119,124,moderate,2024-07-23 13:00:00+00:00
123,123,moderate,2024-07-23 13:30:00+00:00
119,124,moderate,2024-07-23 14:00:00+00:00
125,130,moderate,2024-07-23 14:30:00+00:00
136,140,moderate,2024-07-23 15:00:00+00:00
136,154,moderate,2024-07-23 15:30:00+00:00
143,159,moderate,2024-07-23 16:00:00+00:00
169,168,moderate,2024-07-23 16:30:00+00:00
183,173,moderate,2024-07-23 17:00:00+00:00
165,181,moderate,2024-07-23 17:30:00+00:00
170,188,moderate,2024-07-23 18:00:00+00:00
173,195,high,2024-07-23 18:30:00+00:00
181,200,high,2024-07-23 19:00:00+00:00
186,206,high,2024-07-23 19:30:00+00:00
198,208,high,2024-07-23 20:00:00+00:00
195,211,high,2024-07-23 20:30:00+00:00
198,213,high,2024-07-23 21:00:00+00:00
194,203,high,2024-07-23 21:30:00+00:00
191,196,high,2024-07-23 22:00:00+00:00
195,195,high,2024-07-23 22:30:00+00:00
187,196,high,2024-07-23 23:00:00+00:00
177,195,high,2024-07-23 23:30:00+00:00
181,191,high,2024-07-24 00:00:00+00:00
199,193,high,2024-07-24 00:30:00+00:00
184,193,high,2024-07-24 01:00:00+00:00
183,187,moderate,2024-07-24 01:30:00+00:00
181,188,moderate,2024-07-24 02:00:00+00:00
185,185,moderate,2024-07-24 02:30:00+00:00
188,183,moderate,2024-07-24 03:00:00+00:00
189,190,high,2024-07-24 03:30:00+00:00
189,194,high,2024-07-24 04:00:00+00:00
188,194,high,2024-07-24 04:30:00+00:00
190,201,high,2024-07-24 05:00:00+00:00
194,197,high,2024-07-24 05:30:00+00:00
194,193,high,2024-07-24 06:00:00+00:00
194,189,moderate,2024-07-24 06:30:00+00:00
185,184,moderate,2024-07-24 07:00:00+00:00
177,176,moderate,2024-07-24 07:30:00+00:00
166,170,moderate,2024-07-24 08:00:00+00:00
162,163,moderate,2024-07-24 08:30:00+00:00
153,158,moderate,2024-07-24 09:00:00+00:00
149,156,moderate,2024-07-24 09:30:00+00:00
145,152,moderate,2024-07-24 10:00:00+00:00
143,142,moderate,2024-07-24 10:30:00+00:00
140,137,moderate,2024-07-24 11:00:00+00:00
139,130,moderate,2024-07-24 11:30:00+00:00
130,128,moderate,2024-07-24 12:00:00+00:00
128,124,moderate,2024-07-24 12:30:00+00:00
119,120,moderate,2024-07-24 13:00:00+00:00
116,112,moderate,2024-07-24 13:30:00+00:00
114,109,low,2024-07-24 14:00:00+00:00
108,105,low,2024-07-24 14:30:00+00:00
110,107,low,2024-07-24 15:00:00+00:00
114,114,moderate,2024-07-24 15:30:00+00:00
106,117,moderate,2024-07-24 16:00:00+00:00
111,126,moderate,2024-07-24 16:30:00+00:00
114,127,moderate,2024-07-24 17:00:00+00:00
123,140,moderate,2024-07-24 17:30:00+00:00
124,140,moderate,2024-07-24 18:00:00+00:00
134,148,moderate,2024-07-24 18:30:00+00:00
138,150,moderate,2024-07-24 19:00:00+00:00
146,157,moderate,2024-07-24 19:30:00+00:00
149,158,moderate,2024-07-24 20:00:00+00:00
158,159,moderate,2024-07-24 20:30:00+00:00
151,151,moderate,2024-07-24 21:00:00+00:00
156,101,low,2024-07-24 21:30:00+00:00
147,85,low,2024-07-24 22:00:00+00:00
101,79,low,2024-07-24 22:30:00+00:00
94,76,low,2024-07-24 23:00:00+00:00
96,70,low,2024-07-24 23:30:00+00:00
71,68,low,2024-07-25 00:00:00+00:00
67,71,low,2024-07-25 00:30:00+00:00
64,70,low,2024-07-25 01:00:00+00:00
64,72,low,2024-07-25 01:30:00+00:00
65,75,low,2024-07-25 02:00:00+00:00
67,80,low,2024-07-25 02:30:00+00:00
69,79,low,2024-07-25 03:00:00+00:00
76,73,low,2024-07-25 03:30:00+00:00
72,86,low,2024-07-25 04:00:00+00:00
64,101,low,2024-07-25 04:30:00+00:00
73,105,low,2024-07-25 05:00:00+00:00
88,114,moderate,2024-07-25 05:30:00+00:00
98,125,moderate,2024-07-25 06:00:00+00:00
112,124,moderate,2024-07-25 06:30:00+00:00
123,125,moderate,2024-07-25 07:00:00+00:00
121,125,moderate,2024-07-25 07:30:00+00:00
128,123,moderate,2024-07-25 08:00:00+00:00
124,121,moderate,2024-07-25 08:30:00+00:00
114,120,moderate,2024-07-25 09:00:00+00:00
124,125,moderate,2024-07-25 09:30:00+00:00
128,117,moderate,2024-07-25 10:00:00+00:00
119,118,moderate,2024-07-25 10:30:00+00:00
118,117,moderate,2024-07-25 11:00:00+00:00
114,111,moderate,2024-07-25 11:30:00+00:00
111,114,moderate,2024-07-25 12:00:00+00:00
113,107,low,2024-07-25 12:30:00+00:00
117,109,low,2024-07-25 13:00:00+00:00
112,109,low,2024-07-25 13:30:00+00:00
111,111,moderate,2024-07-25 14:00:00+00:00
109,113,moderate,2024-07-25 14:30:00+00:00
112,119,moderate,2024-07-25 15:00:00+00:00
116,129,moderate,2024-07-25 15:30:00+00:00
127,138,moderate,2024-07-25 16:00:00+00:00
133,134,moderate,2024-07-25 16:30:00+00:00
132,135,moderate,2024-07-25 17:00:00+00:00
129,143,moderate,2024-07-25 17:30:00+00:00
122,146,moderate,2024-07-25 18:00:00+00:00
120,143,moderate,2024-07-25 18:30:00+00:00
129,141,moderate,2024-07-25 19:00:00+00:00
134,133,moderate,2024-07-25 19:30:00+00:00
132,135,moderate,2024-07-25 20:00:00+00:00
130,133,moderate,2024-07-25 20:30:00+00:00
122,122,moderate,2024-07-25 21:00:00+00:00
120,93,low,2024-07-25 21:30:00+00:00
114,92,low,2024-07-25 22:00:00+00:00
92,94,low,2024-07-25 22:30:00+00:00
91,94,low,2024-07-25 23:00:00+00:00
90,88,low,2024-07-25 23:30:00+00:00
78,80,low,2024-07-26 00:00:00+00:00
79,78,low,2024-07-26 00:30:00+00:00
75,79,low,2024-07-26 01:00:00+00:00
71,77,low,2024-07-26 01:30:00+00:00
71,82,low,2024-07-26 02:00:00+00:00
70,81,low,2024-07-26 02:30:00+00:00
74,81,low,2024-07-26 03:00:00+00:00
73,86,low,2024-07-26 03:30:00+00:00
73,99,low,2024-07-26 04:00:00+00:00
83,114,moderate,2024-07-26 04:30:00+00:00
91,128,moderate,2024-07-26 05:00:00+00:00
103,127,moderate,2024-07-26 05:30:00+00:00
106,134,moderate,2024-07-26 06:00:00+00:00
123,118,moderate,2024-07-26 06:30:00+00:00
114,113,moderate,2024-07-26 07:00:00+00:00
111,111,moderate,2024-07-26 07:30:00+00:00
112,105,low,2024-07-26 08:00:00+00:00
109,102,low,2024-07-26 08:30:00+00:00
103,102,low,2024-07-26 09:00:00+00:00
100,102,low,2024-07-26 09:30:00+00:00
105,99,low,2024-07-26 10:00:00+00:00
102,94,low,2024-07-26 10:30:00+00:00
99,89,low,2024-07-26 11:00:00+00:00
96,88,low,2024-07-26 11:30:00+00:00
90,85,low,2024-07-26 12:00:00+00:00
90,83,low,2024-07-26 12:30:00+00:00
87,82,low,2024-07-26 13:00:00+00:00
82,86,low,2024-07-26 13:30:00+00:00
84,90,low,2024-07-26 14:00:00+00:00
88,101,low,2024-07-26 14:30:00+00:00
97,110,moderate,2024-07-26 15:00:00+00:00
115,130,moderate,2024-07-26 15:30:00+00:00
119,146,moderate,2024-07-26 16:00:00+00:00
147,158,moderate,2024-07-26 16:30:00+00:00
154,160,moderate,2024-07-26 17:00:00+00:00
159,164,moderate,2024-07-26 17:30:00+00:00
167,176,moderate,2024-07-26 18:00:00+00:00
169,182,moderate,2024-07-26 18:30:00+00:00
176,185,moderate,2024-07-26 19:00:00+00:00
190,193,high,2024-07-26 19:30:00+00:00
184,191,high,2024-07-26 20:00:00+00:00
184,192,high,2024-07-26 20:30:00+00:00
173,188,moderate,2024-07-26 21:00:00+00:00
174,157,moderate,2024-07-26 21:30:00+00:00
174,153,moderate,2024-07-26 22:00:00+00:00
158,149,moderate,2024-07-26 22:30:00+00:00
155,146,moderate,2024-07-26 23:00:00+00:00
157,146,moderate,2024-07-26 23:30:00+00:00
143,147,moderate,2024-07-27 00:00:00+00:00
144,149,moderate,2024-07-27 00:30:00+00:00
147,154,moderate,2024-07-27 01:00:00+00:00
147,154,moderate,2024-07-27 01:30:00+00:00
151,158,moderate,2024-07-27 02:00:00+00:00
153,162,moderate,2024-07-27 02:30:00+00:00
156,165,moderate,2024-07-27 03:00:00+00:00
161,161,moderate,2024-07-27 03:30:00+00:00
167,162,moderate,2024-07-27 04:00:00+00:00
169,167,moderate,2024-07-27 04:30:00+00:00
167,165,moderate,2024-07-27 05:00:00+00:00
173,164,moderate,2024-07-27 05:30:00+00:00
164,161,moderate,2024-07-27 06:00:00+00:00
170,152,moderate,2024-07-27 06:30:00+00:00
161,143,moderate,2024-07-27 07:00:00+00:00
149,136,moderate,2024-07-27 07:30:00+00:00
139,128,moderate,2024-07-27 08:00:00+00:00
130,122,moderate,2024-07-27 08:30:00+00:00
123,119,moderate,2024-07-27 09:00:00+00:00
118,115,moderate,2024-07-27 09:30:00+00:00
119,113,moderate,2024-07-27 10:00:00+00:00
115,111,moderate,2024-07-27 10:30:00+00:00
126,111,moderate,2024-07-27 11:00:00+00:00
110,110,moderate,2024-07-27 11:30:00+00:00
115,110,moderate,2024-07-27 12:00:00+00:00
113,108,low,2024-07-27 12:30:00+00:00
116,112,moderate,2024-07-27 13:00:00+00:00
109,117,moderate,2024-07-27 13:30:00+00:00
117,122,moderate,2024-07-27 14:00:00+00:00
125,141,moderate,2024-07-27 14:30:00+00:00
138,152,moderate,2024-07-27 15:00:00+00:00
150,160,moderate,2024-07-27 15:30:00+00:00
171,169,moderate,2024-07-27 16:00:00+00:00
172,175,moderate,2024-07-27 16:30:00+00:00
178,183,moderate,2024-07-27 17:00:00+00:00
184,185,moderate,2024-07-27 17:30:00+00:00
188,191,high,2024-07-27 18:00:00+00:00
191,196,high,2024-07-27 18:30:00+00:00
202,202,high,2024-07-27 19:00:00+00:00
208,201,high,2024-07-27 19:30:00+00:00
213,202,high,2024-07-27 20:00:00+00:00
204,198,high,2024-07-27 20:30:00+00:00
204,189,moderate,2024-07-27 21:00:00+00:00
197,175,moderate,2024-07-27 21:30:00+00:00
176,163,moderate,2024-07-27 22:00:00+00:00
175,155,moderate,2024-07-27 22:30:00+00:00
170,147,moderate,2024-07-27 23:00:00+00:00
166,137,moderate,2024-07-27 23:30:00+00:00
142,131,moderate,2024-07-28 00:00:00+00:00
135,126,moderate,2024-07-28 00:30:00+00:00
132,119,moderate,2024-07-28 01:00:00+00:00
127,121,moderate,2024-07-28 01:30:00+00:00
122,121,moderate,2024-07-28 02:00:00+00:00
119,119,moderate,2024-07-28 02:30:00+00:00
122,120,moderate,2024-07-28 03:00:00+00:00
123,118,moderate,2024-07-28 03:30:00+00:00
128,118,moderate,2024-07-28 04:00:00+00:00
135,119,moderate,2024-07-28 04:30:00+00:00
121,115,moderate,2024-07-28 05:00:00+00:00
127,112,moderate,2024-07-28 05:30:00+00:00
116,113,moderate,2024-07-28 06:00:00+00:00
116,117,moderate,2024-07-28 06:30:00+00:00
115,107,low,2024-07-28 07:00:00+00:00
114,98,low,2024-07-28 07:30:00+00:00
107,94,low,2024-07-28 08:00:00+00:00
90,94,low,2024-07-28 08:30:00+00:00
90,88,low,2024-07-28 09:00:00+00:00
92,86,low,2024-07-28 09:30:00+00:00
86,85,low,2024-07-28 10:00:00+00:00
90,82,low,2024-07-28 10:30:00+00:00
86,80,low,2024-07-28 11:00:00+00:00
89,78,low,2024-07-28 11:30:00+00:00
82,80,low,2024-07-28 12:00:00+00:00
78,79,low,2024-07-28 12:30:00+00:00
81,78,low,2024-07-28 13:00:00+00:00
82,68,low,2024-07-28 13:30:00+00:00
83,76,low,2024-07-28 14:00:00+00:00
75,86,low,2024-07-28 14:30:00+00:00
79,93,low,2024-07-28 15:00:00+00:00
87,100,low,2024-07-28 15:30:00+00:00
99,107,low,2024-07-28 16:00:00+00:00
113,112,moderate,2024-07-28 16:30:00+00:00
121,118,moderate,2024-07-28 17:00:00+00:00
124,120,moderate,2024-07-28 17:30:00+00:00
117,126,moderate,2024-07-28 18:00:00+00:00
119,129,moderate,2024-07-28 18:30:00+00:00
119,130,moderate,2024-07-28 19:00:00+00:00
118,133,moderate,2024-07-28 19:30:00+00:00
129,134,moderate,2024-07-28 20:00:00+00:00
129,123,moderate,2024-07-28 20:30:00+00:00
133,113,moderate,2024-07-28 21:00:00+00:00
117,101,low,2024-07-28 21:30:00+00:00
105,92,low,2024-07-28 22:00:00+00:00
102,88,low,2024-07-28 22:30:00+00:00
100,80,low,2024-07-28 23:00:00+00:00
95,75,low,2024-07-28 23:30:00+00:00
82,75,low,2024-07-29 00:00:00+00:00
76,79,low,2024-07-29 00:30:00+00:00
74,80,low,2024-07-29 01:00:00+00:00
79,81,low,2024-07-29 01:30:00+00:00
83,80,low,2024-07-29 02:00:00+00:00
85,78,low,2024-07-29 02:30:00+00:00
79,80,low,2024-07-29 03:00:00+00:00
81,83,low,2024-07-29 03:30:00+00:00
84,90,low,2024-07-29 04:00:00+00:00
88,101,low,2024-07-29 04:30:00+00:00
87,110,moderate,2024-07-29 05:00:00+00:00
109,114,moderate,2024-07-29 05:30:00+00:00
105,115,moderate,2024-07-29 06:00:00+00:00
114,113,moderate,2024-07-29 06:30:00+00:00
110,107,low,2024-07-29 07:00:00+00:00
106,104,low,2024-07-29 07:30:00+00:00
98,95,low,2024-07-29 08:00:00+00:00
95,83,low,2024-07-29 08:30:00+00:00
89,73,low,2024-07-29 09:00:00+00:00
80,65,low,2024-07-29 09:30:00+00:00
73,61,low,2024-07-29 10:00:00+00:00
60,59,low,2024-07-29 10:30:00+00:00
61,57,low,2024-07-29 11:00:00+00:00
56,59,low,2024-07-29 11:30:00+00:00
55,58,low,2024-07-29 12:00:00+00:00
54,57,low,2024-07-29 12:30:00+00:00
58,60,low,2024-07-29 13:00:00+00:00
57,63,low,2024-07-29 13:30:00+00:00
60,68,low,2024-07-29 14:00:00+00:00
64,77,low,2024-07-29 14:30:00+00:00
75,98,low,2024-07-29 15:00:00+00:00
82,116,moderate,2024-07-29 15:30:00+00:00
100,128,moderate,2024-07-29 16:00:00+00:00
122,132,moderate,2024-07-29 16:30:00+00:00
140,138,moderate,2024-07-29 17:00:00+00:00
151,144,moderate,2024-07-29 17:30:00+00:00
144,148,moderate,2024-07-29 18:00:00+00:00
141,150,moderate,2024-07-29 18:30:00+00:00
135,149,moderate,2024-07-29 19:00:00+00:00
150,151,moderate,2024-07-29 19:30:00+00:00
151,152,moderate,2024-07-29 20:00:00+00:00
150,149,moderate,2024-07-29 20:30:00+00:00
150,138,moderate,2024-07-29 21:00:00+00:00
145,118,moderate,2024-07-29 21:30:00+00:00
135,113,moderate,2024-07-29 22:00:00+00:00
121,112,moderate,2024-07-29 22:30:00+00:00
118,112,moderate,2024-07-29 23:00:00+00:00
121,116,moderate,2024-07-29 23:30:00+00:00
109,122,moderate,2024-07-30 00:00:00+00:00
105,126,moderate,2024-07-30 00:30:00+00:00
117,128,moderate,2024-07-30 01:00:00+00:00
125,129,moderate,2024-07-30 01:30:00+00:00
128,128,moderate,2024-07-30 02:00:00+00:00
131,131,moderate,2024-07-30 02:30:00+00:00
127,126,moderate,2024-07-30 03:00:00+00:00
136,127,moderate,2024-07-30 03:30:00+00:00
126,134,moderate,2024-07-30 04:00:00+00:00
131,147,moderate,2024-07-30 04:30:00+00:00
139,148,moderate,2024-07-30 05:00:00+00:00
166,147,moderate,2024-07-30 05:30:00+00:00
160,145,moderate,2024-07-30 06:00:00+00:00
148,140,moderate,2024-07-30 06:30:00+00:00
141,136,moderate,2024-07-30 07:00:00+00:00
135,130,moderate,2024-07-30 07:30:00+00:00
127,124,moderate,2024-07-30 08:00:00+00:00
121,115,moderate,2024-07-30 08:30:00+00:00
112,109,low,2024-07-30 09:00:00+00:00
108,101,low,2024-07-30 09:30:00+00:00
99,97,low,2024-07-30 10:00:00+00:00
95,94,low,2024-07-30 10:30:00+00:00
96,87,low,2024-07-30 11:00:00+00:00
91,83,low,2024-07-30 11:30:00+00:00
86,80,low,2024-07-30 12:00:00+00:00
84,79,low,2024-07-30 12:30:00+00:00
82,81,low,2024-07-30 13:00:00+00:00
78,86,low,2024-07-30 13:30:00+00:00
81,93,low,2024-07-30 14:00:00+00:00
88,100,low,2024-07-30 14:30:00+00:00
112,115,moderate,2024-07-30 15:00:00+00:00
111,139,moderate,2024-07-30 15:30:00+00:00
131,158,moderate,2024-07-30 16:00:00+00:00
155,174,moderate,2024-07-30 16:30:00+00:00
169,177,moderate,2024-07-30 17:00:00+00:00
182,186,moderate,2024-07-30 17:30:00+00:00
187,191,high,2024-07-30 18:00:00+00:00
191,195,high,2024-07-30 18:30:00+00:00
199,199,high,2024-07-30 19:00:00+00:00
203,204,high,2024-07-30 19:30:00+00:00
208,208,high,2024-07-30 20:00:00+00:00
207,208,high,2024-07-30 20:30:00+00:00
201,200,high,2024-07-30 21:00:00+00:00
198,173,moderate,2024-07-30 21:30:00+00:00
191,161,moderate,2024-07-30 22:00:00+00:00
172,150,moderate,2024-07-30 22:30:00+00:00
167,149,moderate,2024-07-30 23:00:00+00:00
168,150,moderate,2024-07-30 23:30:00+00:00
142,152,moderate,2024-07-31 00:00:00+00:00
151,152,moderate,2024-07-31 00:30:00+00:00
152,153,moderate,2024-07-31 01:00:00+00:00
154,156,moderate,2024-07-31 01:30:00+00:00
155,157,moderate,2024-07-31 02:00:00+00:00
153,157,moderate,2024-07-31 02:30:00+00:00
160,154,moderate,2024-07-31 03:00:00+00:00
160,155,moderate,2024-07-31 03:30:00+00:00
156,156,moderate,2024-07-31 04:00:00+00:00
164,161,moderate,2024-07-31 04:30:00+00:00
170,170,moderate,2024-07-31 05:00:00+00:00
171,171,moderate,2024-07-31 05:30:00+00:00
172,173,moderate,2024-07-31 06:00:00+00:00
173,167,moderate,2024-07-31 06:30:00+00:00
169,159,moderate,2024-07-31 07:00:00+00:00
