time,temperature,humidity,windspeed,apparent_temperature,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index
2024-02-19 07:00:00+00:00,8.1,98,21.6,4.4,83.0,109.0,low
2024-02-19 08:00:00+00:00,8.9,92,21.5,5.2,99.0,104.5,low
2024-02-19 09:00:00+00:00,9.6,89,24.3,5.5,97.5,94.0,low
2024-02-19 10:00:00+00:00,10.1,89,21.0,6.6,94.0,86.5,low
2024-02-19 11:00:00+00:00,10.8,88,19.1,7.7,89.0,77.5,low
2024-02-19 12:00:00+00:00,12.5,80,19.8,9.4,83.0,82.5,low
2024-02-19 13:00:00+00:00,12.8,72,20.5,9.3,84.5,90.5,low
2024-02-19 14:00:00+00:00,13.2,62,18.8,9.5,90.5,103.5,low
2024-02-19 15:00:00+00:00,12.9,61,18.2,9.1,109.5,134.5,moderate
2024-02-19 16:00:00+00:00,12.2,65,17.2,8.7,150.5,151.0,moderate
2024-02-19 17:00:00+00:00,11.0,69,14.2,7.8,160.0,155.5,moderate
2024-02-19 18:00:00+00:00,9.6,75,11.5,6.7,154.0,158.0,moderate
2024-02-19 19:00:00+00:00,8.9,78,11.6,6.1,155.0,159.0,moderate
2024-02-19 20:00:00+00:00,8.2,83,10.5,5.5,150.5,138.0,moderate
2024-02-19 21:00:00+00:00,7.3,88,10.7,4.6,128.5,113.5,moderate
2024-02-19 22:00:00+00:00,6.8,90,10.2,4.2,104.0,96.0,low
2024-02-19 23:00:00+00:00,6.9,88,10.1,4.3,95.0,97.0,low
2024-02-20 00:00:00+00:00,6.3,92,8.6,3.8,96.5,102.5,moderate
2024-02-20 01:00:00+00:00,6.8,86,9.6,4.1,94.5,87.0,low
2024-02-20 02:00:00+00:00,6.9,89,10.1,4.3,85.0,90.0,low
2024-02-20 03:00:00+00:00,6.3,94,11.4,3.5,89.0,100.5,low
2024-02-20 04:00:00+00:00,6.1,96,11.3,3.4,96.5,120.0,moderate
2024-02-20 05:00:00+00:00,6.0,96,12.8,3.1,116.5,143.5,moderate
2024-02-20 06:00:00+00:00,6.3,96,13.6,3.2,139.0,146.5,moderate
2024-02-20 07:00:00+00:00,6.1,95,13.1,3.0,121.0,139.5,moderate
2024-02-20 08:00:00+00:00,6.0,94,14.6,2.6,122.0,128.0,moderate
2024-02-20 09:00:00+00:00,8.6,85,19.0,4.8,122.0,110.0,moderate
2024-02-20 10:00:00+00:00,9.8,82,18.2,6.3,115.5,85.5,low
2024-02-20 11:00:00+00:00,10.2,82,21.9,6.3,88.5,72.0,low
2024-02-20 12:00:00+00:00,11.0,83,22.9,7.2,91.0,70.5,low
2024-02-20 13:00:00+00:00,11.7,82,28.4,7.3,86.0,66.0,low
2024-02-20 14:00:00+00:00,11.7,83,26.1,7.6,59.0,71.0,low
2024-02-20 15:00:00+00:00,11.4,84,23.5,7.7,62.5,89.5,low
2024-02-20 16:00:00+00:00,11.3,81,23.6,7.4,93.5,107.0,low
2024-02-20 17:00:00+00:00,10.7,81,22.9,6.8,121.0,114.0,moderate
2024-02-20 18:00:00+00:00,10.1,86,23.3,6.2,136.5,118.0,moderate
2024-02-20 19:00:00+00:00,10.0,86,22.9,6.0,136.5,122.5,moderate
2024-02-20 20:00:00+00:00,9.9,85,22.0,6.0,134.0,115.0,moderate
2024-02-20 21:00:00+00:00,9.8,84,19.5,6.3,135.0,100.0,low
2024-02-20 22:00:00+00:00,9.7,85,19.1,6.2,121.0,88.0,low
2024-02-20 23:00:00+00:00,9.7,85,19.1,6.2,113.5,93.0,low
2024-02-21 00:00:00+00:00,9.5,86,18.1,6.2,107.5,97.0,low
2024-02-21 01:00:00+00:00,9.1,88,17.6,5.9,103.5,91.0,low
2024-02-21 02:00:00+00:00,9.5,86,18.1,6.1,97.5,87.5,low
2024-02-21 03:00:00+00:00,9.4,87,17.1,6.3,90.5,81.0,low
2024-02-21 04:00:00+00:00,9.5,89,18.2,6.2,84.0,76.5,low
2024-02-21 05:00:00+00:00,9.4,89,20.5,5.8,81.5,71.5,low
2024-02-21 06:00:00+00:00,9.2,89,19.9,5.6,86.0,77.5,low
2024-02-21 07:00:00+00:00,9.0,87,21.5,5.1,88.5,76.0,low
2024-02-21 08:00:00+00:00,9.1,88,23.6,5.0,85.5,72.0,low
2024-02-21 09:00:00+00:00,9.3,91,26.9,4.8,81.0,70.0,low
2024-02-21 10:00:00+00:00,9.9,87,29.2,5.1,70.0,69.0,low
2024-02-21 11:00:00+00:00,9.9,87,29.0,5.1,70.0,70.0,low
2024-02-21 12:00:00+00:00,10.1,85,30.8,5.0,67.0,68.0,low
2024-02-21 13:00:00+00:00,10.6,90,32.2,5.6,66.0,62.0,low
2024-02-21 14:00:00+00:00,10.4,90,32.5,5.3,56.5,72.0,low
2024-02-21 15:00:00+00:00,10.4,91,30.7,5.7,69.0,88.0,low
2024-02-21 16:00:00+00:00,11.1,90,28.2,6.8,101.5,104.0,low
2024-02-21 17:00:00+00:00,11.6,91,23.9,8.2,114.5,113.0,moderate
2024-02-21 18:00:00+00:00,12.0,91,21.9,9.1,112.0,110.0,moderate
2024-02-21 19:00:00+00:00,11.9,91,21.9,8.9,107.0,105.0,low
2024-02-21 20:00:00+00:00,11.2,90,17.9,8.5,101.0,87.5,low
2024-02-21 21:00:00+00:00,10.7,90,18.5,7.8,85.5,68.0,low
2024-02-21 22:00:00+00:00,10.5,90,16.4,7.9,67.5,65.5,low
2024-02-21 23:00:00+00:00,10.5,90,15.6,8.0,58.0,61.0,low
2024-02-22 00:00:00+00:00,10.4,88,18.4,7.4,60.5,61.0,low
2024-02-22 01:00:00+00:00,10.2,86,18.3,7.0,60.0,59.0,low
2024-02-22 02:00:00+00:00,8.8,93,15.9,5.9,58.5,59.0,low
2024-02-22 03:00:00+00:00,8.6,95,17.5,5.5,58.0,64.0,low
2024-02-22 04:00:00+00:00,9.3,95,17.4,6.4,62.0,66.5,low
2024-02-22 05:00:00+00:00,9.6,96,17.1,6.8,67.0,73.5,low
2024-02-22 06:00:00+00:00,9.6,96,18.1,6.7,76.0,112.0,low
2024-02-22 07:00:00+00:00,9.7,92,19.9,6.4,107.0,121.5,moderate
2024-02-22 08:00:00+00:00,10.0,93,24.6,6.1,123.0,127.5,moderate
2024-02-22 09:00:00+00:00,10.9,91,26.8,6.9,130.5,130.5,moderate
2024-02-22 10:00:00+00:00,11.2,90,26.6,7.2,132.0,137.0,moderate
2024-02-22 11:00:00+00:00,11.7,85,26.9,7.6,133.0,138.0,moderate
2024-02-22 12:00:00+00:00,11.9,83,23.1,8.3,134.0,141.0,moderate
2024-02-22 13:00:00+00:00,10.4,90,17.7,7.5,134.5,143.0,moderate
2024-02-22 14:00:00+00:00,9.2,88,21.4,5.3,138.5,142.5,moderate
2024-02-22 15:00:00+00:00,7.4,89,23.2,3.0,149.0,130.0,moderate
2024-02-22 16:00:00+00:00,6.5,89,28.4,1.1,139.5,122.5,moderate
2024-02-22 17:00:00+00:00,5.4,92,26.6,0.1,127.5,130.0,moderate
2024-02-22 18:00:00+00:00,5.6,85,26.5,0.2,124.5,126.0,moderate
2024-02-22 19:00:00+00:00,5.0,88,26.4,-0.4,129.0,121.5,moderate
2024-02-22 20:00:00+00:00,5.0,87,24.2,-0.2,119.5,102.5,moderate
2024-02-22 21:00:00+00:00,4.4,85,23.5,-0.8,107.5,77.5,low
2024-02-22 22:00:00+00:00,3.8,83,22.7,-1.4,79.0,72.0,low
2024-02-22 23:00:00+00:00,3.6,84,21.5,-1.4,77.0,72.5,low
2024-02-23 00:00:00+00:00,3.6,83,19.6,-1.2,77.5,76.0,low
2024-02-23 01:00:00+00:00,4.0,79,16.8,-0.5,75.5,73.0,low
2024-02-23 02:00:00+00:00,4.1,78,15.5,-0.2,76.0,74.0,low
2024-02-23 03:00:00+00:00,4.3,78,15.5,0.0,76.0,75.0,low
2024-02-23 04:00:00+00:00,4.6,79,18.1,0.0,78.0,77.0,low
2024-02-23 05:00:00+00:00,4.4,84,19.4,-0.2,81.0,86.0,low
2024-02-23 06:00:00+00:00,4.4,83,19.2,-0.2,90.5,107.5,low
2024-02-23 07:00:00+00:00,4.0,84,18.4,-0.5,40.0,120.0,moderate
2024-02-23 08:00:00+00:00,4.3,84,16.7,0.1,128.0,114.5,moderate
2024-02-23 09:00:00+00:00,6.0,77,19.0,1.4,113.0,117.5,moderate
2024-02-23 10:00:00+00:00,7.0,72,20.2,2.4,120.5,115.5,moderate
2024-02-23 11:00:00+00:00,8.4,66,20.8,3.6,118.0,115.0,moderate
2024-02-23 12:00:00+00:00,8.9,66,18.1,4.7,123.0,124.0,moderate
2024-02-23 13:00:00+00:00,9.0,62,18.1,4.5,132.0,132.0,moderate
2024-02-23 14:00:00+00:00,8.6,58,17.8,4.0,138.0,148.0,moderate
2024-02-23 15:00:00+00:00,7.7,73,16.6,3.7,153.5,175.5,moderate
2024-02-23 16:00:00+00:00,6.3,81,12.3,3.0,181.0,198.0,high
2024-02-23 17:00:00+00:00,5.5,86,11.2,2.3,211.0,205.0,high
2024-02-23 18:00:00+00:00,4.9,89,10.9,1.7,215.5,203.5,high
2024-02-23 19:00:00+00:00,4.3,90,10.0,1.2,214.0,209.0,high
2024-02-23 20:00:00+00:00,3.4,93,7.7,0.5,221.0,215.0,high
2024-02-23 21:00:00+00:00,3.0,94,7.7,0.1,223.0,204.0,high
2024-02-23 22:00:00+00:00,2.5,94,8.1,-0.5,217.5,183.0,moderate
2024-02-23 23:00:00+00:00,2.2,94,8.5,-0.9,218.0,178.0,moderate
2024-02-24 00:00:00+00:00,2.1,93,9.5,-1.2,196.5,186.0,moderate
2024-02-24 01:00:00+00:00,2.3,93,6.6,-0.5,195.5,192.5,high
2024-02-24 02:00:00+00:00,1.4,95,6.4,-1.5,207.5,197.0,high
2024-02-24 03:00:00+00:00,0.4,96,7.9,-2.9,213.5,199.5,high
2024-02-24 04:00:00+00:00,-0.1,96,8.0,-3.5,206.0,199.0,high
2024-02-24 05:00:00+00:00,-0.2,96,6.9,-3.4,212.5,200.5,high
2024-02-24 06:00:00+00:00,-0.2,96,6.5,-3.4,210.5,210.0,high
2024-02-24 07:00:00+00:00,-0.7,96,7.4,-4.1,183.0,218.0,high
2024-02-24 08:00:00+00:00,1.3,95,3.8,-1.3,227.5,211.0,high
2024-02-24 09:00:00+00:00,3.2,90,2.2,1.0,218.5,202.0,high
2024-02-24 10:00:00+00:00,5.2,84,1.5,3.3,207.5,194.0,high
2024-02-24 11:00:00+00:00,6.9,79,2.5,5.1,201.0,183.5,moderate
2024-02-24 12:00:00+00:00,8.3,64,5.9,5.6,196.5,184.5,moderate
2024-02-24 13:00:00+00:00,8.2,74,8.8,5.5,199.5,187.0,moderate
2024-02-24 14:00:00+00:00,7.0,77,9.4,4.0,205.5,198.0,high
2024-02-24 15:00:00+00:00,6.7,81,7.6,4.1,210.0,213.0,high
2024-02-24 16:00:00+00:00,6.6,82,5.9,4.2,230.5,229.0,high
2024-02-24 17:00:00+00:00,5.4,93,4.7,3.4,242.0,242.0,high
2024-02-24 18:00:00+00:00,5.2,90,3.6,3.2,249.5,243.5,high
2024-02-24 19:00:00+00:00,4.9,95,2.3,3.2,253.0,246.5,high
2024-02-24 20:00:00+00:00,3.9,100,5.8,1.6,251.5,245.5,high
2024-02-24 21:00:00+00:00,2.0,100,7.6,-0.9,254.5,234.5,high
2024-02-24 22:00:00+00:00,0.7,100,7.0,-2.4,246.0,218.5,high
2024-02-24 23:00:00+00:00,0.9,100,5.7,-1.9,225.0,213.0,high
2024-02-25 00:00:00+00:00,0.7,100,5.9,-2.1,219.0,213.0,high
2024-02-25 01:00:00+00:00,1.4,100,7.0,-1.5,221.0,210.0,high
2024-02-25 02:00:00+00:00,2.8,100,3.7,0.6,221.5,207.5,high
2024-02-25 03:00:00+00:00,1.9,100,3.5,-0.4,221.0,204.5,high
2024-02-25 04:00:00+00:00,0.9,100,4.6,-1.8,211.0,197.0,high
2024-02-25 05:00:00+00:00,1.3,100,5.0,-1.4,202.5,191.0,high
2024-02-25 06:00:00+00:00,1.1,100,6.4,-1.7,197.0,193.0,high
2024-02-25 07:00:00+00:00,1.0,100,8.0,-2.1,167.0,202.0,high
2024-02-25 08:00:00+00:00,1.6,100,10.6,-1.8,205.0,199.0,high
2024-02-25 09:00:00+00:00,3.1,98,10.8,-0.2,207.5,191.0,high
2024-02-25 10:00:00+00:00,5.0,93,14.7,1.5,202.0,182.0,moderate
2024-02-25 11:00:00+00:00,7.2,86,16.0,3.7,193.5,187.0,moderate
2024-02-25 12:00:00+00:00,8.7,76,18.9,4.6,200.5,192.0,high
2024-02-25 13:00:00+00:00,8.6,76,21.7,4.1,206.5,190.5,high
2024-02-25 14:00:00+00:00,8.4,78,21.2,4.0,200.5,189.0,moderate
2024-02-25 15:00:00+00:00,8.0,82,21.3,3.8,196.0,187.0,high
2024-02-25 16:00:00+00:00,7.7,85,20.5,3.5,193.0,183.0,moderate
2024-02-25 17:00:00+00:00,7.2,87,21.0,3.0,185.5,180.5,moderate
2024-02-25 18:00:00+00:00,7.2,85,22.9,2.6,177.0,170.5,moderate
2024-02-25 19:00:00+00:00,7.1,85,24.5,2.3,172.0,150.5,moderate
2024-02-25 20:00:00+00:00,6.8,88,26.7,1.7,154.0,133.5,moderate
2024-02-25 21:00:00+00:00,6.7,89,29.0,1.3,129.0,117.0,moderate
2024-02-25 22:00:00+00:00,6.6,90,30.2,1.0,117.0,87.0,low
2024-02-25 23:00:00+00:00,6.4,90,30.8,0.7,87.5,72.0,low
2024-02-26 00:00:00+00:00,6.2,89,30.3,0.5,73.5,76.5,low
2024-02-26 01:00:00+00:00,6.6,88,30.2,0.9,78.0,72.0,low
2024-02-26 02:00:00+00:00,6.3,87,29.9,0.6,74.5,69.0,low
2024-02-26 03:00:00+00:00,6.0,87,30.8,0.1,68.5,68.5,low
2024-02-26 04:00:00+00:00,5.8,87,32.6,-0.4,66.5,75.0,low
2024-02-26 05:00:00+00:00,5.6,86,33.0,-0.7,72.5,121.5,low
2024-02-26 06:00:00+00:00,5.7,85,33.3,-0.7,129.0,166.0,moderate
2024-02-26 07:00:00+00:00,5.5,82,33.4,-1.1,151.5,169.5,moderate
2024-02-26 08:00:00+00:00,5.5,77,31.9,-1.0,166.5,163.0,moderate
2024-02-26 09:00:00+00:00,6.0,76,28.6,0.1,161.5,158.5,moderate
2024-02-26 10:00:00+00:00,7.1,68,39.2,-0.4,156.5,155.0,moderate
2024-02-26 11:00:00+00:00,8.0,61,39.9,0.2,156.5,151.0,moderate
2024-02-26 12:00:00+00:00,8.1,60,34.7,1.1,156.0,155.0,moderate
2024-02-26 13:00:00+00:00,8.4,60,36.8,1.1,162.0,158.0,moderate
2024-02-26 14:00:00+00:00,8.7,56,37.2,1.2,167.0,165.0,moderate
2024-02-26 15:00:00+00:00,8.3,57,31.9,1.6,171.5,178.5,moderate
2024-02-26 16:00:00+00:00,8.1,58,28.4,1.9,191.5,187.5,moderate
2024-02-26 17:00:00+00:00,7.3,62,26.0,1.4,208.0,195.5,high
2024-02-26 18:00:00+00:00,6.4,65,23.1,0.9,202.5,196.5,high
2024-02-26 19:00:00+00:00,5.6,72,21.1,0.6,202.5,196.0,high
2024-02-26 20:00:00+00:00,4.7,79,17.9,0.2,198.0,189.0,high
2024-02-26 21:00:00+00:00,4.0,86,14.4,0.1,189.0,171.0,moderate
2024-02-26 22:00:00+00:00,3.5,91,12.6,-0.1,172.5,147.5,moderate
2024-02-26 23:00:00+00:00,3.2,93,11.9,-0.3,149.0,133.0,moderate
2024-02-27 00:00:00+00:00,3.0,94,9.7,-0.2,133.5,129.0,moderate
2024-02-27 01:00:00+00:00,2.3,96,7.3,-0.6,123.0,129.5,moderate
2024-02-27 02:00:00+00:00,2.0,97,7.6,-0.9,132.0,130.5,moderate
2024-02-27 03:00:00+00:00,1.8,98,8.3,-1.3,136.5,138.5,moderate
2024-02-27 04:00:00+00:00,1.1,99,7.1,-1.9,147.0,151.0,moderate
2024-02-27 05:00:00+00:00,1.5,99,7.5,-1.5,162.5,175.0,moderate
2024-02-27 06:00:00+00:00,2.2,99,7.8,-0.7,183.5,199.5,high
2024-02-27 07:00:00+00:00,1.9,99,5.4,-0.7,200.5,200.0,high
2024-02-27 08:00:00+00:00,3.2,97,7.4,0.5,197.5,195.0,high
2024-02-27 09:00:00+00:00,4.1,93,7.5,1.4,196.5,183.5,moderate
2024-02-27 10:00:00+00:00,4.9,87,6.5,2.3,185.5,173.5,moderate
2024-02-27 11:00:00+00:00,5.4,83,10.5,2.3,177.0,158.0,moderate
2024-02-27 12:00:00+00:00,5.9,80,12.1,2.4,160.5,151.5,moderate
2024-02-27 13:00:00+00:00,7.4,69,12.2,3.8,150.5,155.0,moderate
2024-02-27 14:00:00+00:00,7.8,66,13.3,4.0,148.5,169.0,moderate
2024-02-27 15:00:00+00:00,7.4,67,11.5,3.9,163.0,179.0,moderate
2024-02-27 16:00:00+00:00,7.2,69,12.6,3.6,194.0,189.0,moderate
2024-02-27 17:00:00+00:00,6.7,72,10.0,3.4,194.0,193.5,high
2024-02-27 18:00:00+00:00,6.4,73,11.9,2.9,195.5,190.5,moderate
2024-02-27 19:00:00+00:00,6.4,73,12.7,2.8,192.0,203.5,high
2024-02-27 20:00:00+00:00,6.6,74,14.0,2.8,200.0,198.5,high
2024-02-27 21:00:00+00:00,6.9,76,13.6,3.3,190.5,181.5,moderate
2024-02-27 22:00:00+00:00,7.0,79,13.1,3.6,171.0,171.5,moderate
2024-02-27 23:00:00+00:00,7.3,81,12.4,4.1,139.5,165.5,moderate
2024-02-28 00:00:00+00:00,7.2,84,11.3,4.3,142.0,173.5,moderate
2024-02-28 01:00:00+00:00,6.8,89,10.5,4.0,149.0,178.0,moderate
2024-02-28 02:00:00+00:00,7.0,90,8.9,4.6,157.5,174.0,moderate
2024-02-28 03:00:00+00:00,6.7,93,6.2,4.7,155.5,176.0,moderate
2024-02-28 04:00:00+00:00,5.9,96,5.2,4.0,163.0,202.0,high
2024-02-28 05:00:00+00:00,6.2,96,5.2,4.3,169.5,223.0,high
2024-02-28 06:00:00+00:00,6.1,98,3.8,4.5,184.5,226.0,high
2024-02-28 07:00:00+00:00,5.7,98,5.4,3.8,190.0,221.0,high
2024-02-28 08:00:00+00:00,6.4,97,4.5,4.8,179.5,204.5,high
2024-02-28 09:00:00+00:00,7.7,93,8.4,5.6,169.5,196.0,high
2024-02-28 10:00:00+00:00,8.8,87,8.2,6.8,155.5,171.0,moderate
2024-02-28 11:00:00+00:00,9.8,82,16.5,6.6,176.5,148.0,moderate
2024-02-28 12:00:00+00:00,10.4,78,18.3,6.9,153.0,142.0,moderate
2024-02-28 13:00:00+00:00,10.7,80,15.2,7.8,140.5,144.0,moderate
2024-02-28 14:00:00+00:00,11.2,73,18.7,7.7,146.0,142.0,moderate
2024-02-28 15:00:00+00:00,10.6,77,18.5,7.1,145.5,138.0,moderate
2024-02-28 16:00:00+00:00,9.9,81,19.1,6.4,143.0,138.5,moderate
2024-02-28 17:00:00+00:00,9.8,88,20.3,6.3,137.5,140.0,moderate
2024-02-28 18:00:00+00:00,10.2,91,22.1,6.6,131.0,131.0,moderate
2024-02-28 19:00:00+00:00,10.4,92,22.3,7.0,122.0,113.5,moderate
2024-02-28 20:00:00+00:00,10.4,94,21.8,7.1,114.0,90.5,low
2024-02-28 21:00:00+00:00,10.6,93,22.2,7.3,92.5,75.5,low
2024-02-28 22:00:00+00:00,10.7,93,24.0,7.1,71.5,67.5,low
2024-02-28 23:00:00+00:00,10.7,93,23.5,7.2,70.5,69.5,low
2024-02-29 00:00:00+00:00,10.7,94,22.0,7.4,69.5,74.0,low
2024-02-29 01:00:00+00:00,11.1,93,23.5,7.7,69.5,66.5,low
2024-02-29 02:00:00+00:00,10.9,94,22.4,7.6,66.0,69.5,low
2024-02-29 03:00:00+00:00,10.8,93,22.5,7.4,64.5,63.0,low
2024-02-29 04:00:00+00:00,10.6,93,22.1,7.2,62.5,66.0,low
2024-02-29 05:00:00+00:00,10.4,93,20.8,7.2,66.5,82.0,low
2024-02-29 06:00:00+00:00,10.3,93,21.7,7.0,90.5,120.5,moderate
2024-02-29 07:00:00+00:00,10.3,92,21.3,6.9,138.0,134.0,moderate
2024-02-29 08:00:00+00:00,10.4,92,22.8,6.8,136.0,143.0,moderate
2024-02-29 09:00:00+00:00,10.7,90,23.3,7.1,139.0,142.5,moderate
2024-02-29 10:00:00+00:00,10.7,89,23.1,7.1,144.5,140.0,moderate
2024-02-29 11:00:00+00:00,11.1,87,21.6,7.7,143.0,148.0,moderate
2024-02-29 12:00:00+00:00,11.3,84,22.6,7.6,146.0,154.5,moderate
2024-02-29 13:00:00+00:00,10.4,88,15.9,7.7,151.5,150.5,moderate
2024-02-29 14:00:00+00:00,10.1,92,10.9,8.3,153.5,157.5,moderate
2024-02-29 15:00:00+00:00,9.5,93,12.6,7.2,156.0,162.5,moderate
2024-02-29 16:00:00+00:00,8.9,89,13.2,6.3,173.0,171.0,moderate
2024-02-29 17:00:00+00:00,8.0,87,8.8,5.7,196.0,178.0,moderate
2024-02-29 18:00:00+00:00,7.6,89,7.1,5.6,199.0,180.5,moderate
2024-02-29 19:00:00+00:00,7.2,89,10.8,4.6,187.5,185.5,moderate
2024-02-29 20:00:00+00:00,6.7,86,8.0,4.2,198.0,184.5,moderate
2024-02-29 21:00:00+00:00,6.2,88,5.9,4.0,185.5,176.5,moderate
2024-02-29 22:00:00+00:00,6.0,91,10.2,3.3,170.0,163.0,moderate
2024-02-29 23:00:00+00:00,5.9,90,13.5,2.6,161.5,157.0,moderate
2024-03-01 00:00:00+00:00,5.4,92,11.3,2.4,162.0,159.0,moderate
2024-03-01 01:00:00+00:00,4.9,93,12.4,1.6,153.0,156.0,moderate
2024-03-01 02:00:00+00:00,4.4,93,12.9,1.0,145.0,135.5,moderate
2024-03-01 03:00:00+00:00,3.7,92,10.0,0.5,129.5,119.0,moderate
2024-03-01 04:00:00+00:00,3.4,91,10.9,0.0,113.5,120.5,moderate
2024-03-01 05:00:00+00:00,3.4,91,14.0,-0.5,126.0,143.0,moderate
2024-03-01 06:00:00+00:00,4.3,86,18.3,-0.1,150.0,154.5,moderate
2024-03-01 07:00:00+00:00,5.2,83,25.5,-0.2,158.5,152.5,moderate
2024-03-01 08:00:00+00:00,4.5,90,33.7,-2.0,152.0,144.0,moderate
2024-03-01 09:00:00+00:00,4.4,93,32.2,-1.8,140.0,137.0,moderate
2024-03-01 10:00:00+00:00,6.5,88,23.8,1.7,134.0,128.0,moderate
2024-03-01 11:00:00+00:00,6.3,81,27.9,0.6,133.0,116.5,moderate
2024-03-01 12:00:00+00:00,7.5,73,28.6,1.7,124.5,112.5,moderate
2024-03-01 13:00:00+00:00,6.8,70,26.8,1.1,106.0,110.5,low
2024-03-01 14:00:00+00:00,8.1,56,27.2,2.0,108.5,123.5,moderate
2024-03-01 15:00:00+00:00,8.6,61,22.9,3.4,127.0,142.5,moderate
2024-03-01 16:00:00+00:00,7.8,63,22.7,2.6,151.5,152.0,moderate
2024-03-01 17:00:00+00:00,7.0,66,15.5,2.8,160.0,167.0,moderate
2024-03-01 18:00:00+00:00,5.5,72,10.4,2.0,165.5,171.0,moderate
2024-03-01 19:00:00+00:00,5.2,74,15.6,0.9,171.0,174.0,moderate
2024-03-01 20:00:00+00:00,3.9,85,10.6,0.5,173.5,167.0,moderate
2024-03-01 21:00:00+00:00,3.4,92,10.7,0.1,169.0,156.5,moderate
2024-03-01 22:00:00+00:00,3.5,92,11.9,0.0,155.5,137.0,moderate
2024-03-01 23:00:00+00:00,4.0,88,13.5,0.3,142.0,138.0,moderate
2024-03-02 00:00:00+00:00,4.2,88,13.0,0.6,140.0,149.0,moderate
2024-03-02 01:00:00+00:00,3.6,90,15.8,-0.5,148.5,139.5,moderate
2024-03-02 02:00:00+00:00,4.0,88,15.5,0.0,143.5,141.0,moderate
2024-03-02 03:00:00+00:00,4.3,88,17.9,-0.0,134.0,137.5,moderate
2024-03-02 04:00:00+00:00,4.7,87,17.7,0.4,133.5,131.0,moderate
2024-03-02 05:00:00+00:00,4.8,87,21.4,0.0,138.5,127.0,moderate
2024-03-02 06:00:00+00:00,5.0,86,22.6,0.1,139.0,131.0,moderate
2024-03-02 07:00:00+00:00,4.7,89,24.8,-0.6,135.0,141.0,moderate
2024-03-02 08:00:00+00:00,5.3,87,24.6,0.2,145.0,151.5,moderate
2024-03-02 09:00:00+00:00,5.7,87,21.1,1.1,151.5,147.5,moderate
2024-03-02 10:00:00+00:00,6.1,86,22.5,1.4,147.5,142.0,moderate
2024-03-02 11:00:00+00:00,7.2,77,23.3,2.3,144.0,135.5,moderate
2024-03-02 12:00:00+00:00,6.8,81,23.4,2.0,140.0,133.0,moderate
2024-03-02 13:00:00+00:00,6.9,80,19.2,2.7,137.5,124.0,moderate
2024-03-02 14:00:00+00:00,7.6,74,16.9,3.6,122.5,121.0,moderate
2024-03-02 15:00:00+00:00,8.3,73,17.8,4.3,121.5,136.0,moderate
2024-03-02 16:00:00+00:00,7.8,71,16.7,3.8,147.0,158.5,moderate
2024-03-02 17:00:00+00:00,7.0,73,14.6,3.2,169.0,165.5,moderate
2024-03-02 18:00:00+00:00,5.3,82,10.8,2.0,170.5,164.0,moderate
2024-03-02 19:00:00+00:00,4.3,87,10.1,1.1,167.5,164.5,moderate
2024-03-02 20:00:00+00:00,3.2,91,6.9,0.4,168.5,158.5,moderate
2024-03-02 21:00:00+00:00,2.5,92,6.8,-0.4,159.0,152.5,moderate
2024-03-02 22:00:00+00:00,2.9,91,6.9,0.0,152.5,142.5,moderate
2024-03-02 23:00:00+00:00,1.6,94,7.9,-1.6,143.0,138.0,moderate
2024-03-03 00:00:00+00:00,1.8,93,6.7,-1.2,147.0,145.0,moderate
2024-03-03 01:00:00+00:00,3.5,89,5.1,1.0,151.5,147.0,moderate
2024-03-03 02:00:00+00:00,2.8,93,5.5,0.2,154.5,150.5,moderate
2024-03-03 03:00:00+00:00,2.7,94,5.8,0.0,156.5,150.5,moderate
2024-03-03 04:00:00+00:00,2.4,96,5.4,-0.2,157.0,150.0,moderate
2024-03-03 05:00:00+00:00,0.8,100,6.1,-2.1,156.0,154.5,moderate
2024-03-03 06:00:00+00:00,0.9,100,6.8,-2.0,163.0,165.5,moderate
2024-03-03 07:00:00+00:00,0.4,100,6.9,-2.6,161.0,173.0,moderate
2024-03-03 08:00:00+00:00,1.4,95,6.9,-1.6,175.5,167.0,moderate
2024-03-03 09:00:00+00:00,3.3,90,5.4,0.7,170.0,163.5,moderate
2024-03-03 10:00:00+00:00,5.1,84,7.2,2.3,162.5,162.5,moderate
2024-03-03 11:00:00+00:00,6.5,77,6.9,3.8,162.5,166.5,moderate
2024-03-03 12:00:00+00:00,7.7,71,7.0,5.0,171.0,171.5,moderate
2024-03-03 13:00:00+00:00,8.8,62,11.8,5.3,177.0,174.5,moderate
2024-03-03 14:00:00+00:00,9.2,58,11.4,5.7,184.0,190.0,moderate
2024-03-03 15:00:00+00:00,8.8,59,9.0,5.6,198.5,217.5,high
2024-03-03 16:00:00+00:00,8.5,64,7.2,5.7,223.5,233.5,high
2024-03-03 17:00:00+00:00,7.4,80,5.5,5.2,240.5,237.5,high
2024-03-03 18:00:00+00:00,7.3,67,5.1,4.7,242.0,236.5,high
2024-03-03 19:00:00+00:00,6.2,73,3.6,3.9,239.5,243.0,high
2024-03-03 20:00:00+00:00,3.1,87,6.1,0.3,240.0,243.0,high
2024-03-03 21:00:00+00:00,1.7,93,8.6,-1.6,247.5,222.0,high
2024-03-03 22:00:00+00:00,1.3,94,8.1,-2.0,228.0,202.0,high
2024-03-03 23:00:00+00:00,1.9,93,7.1,-1.1,212.0,201.5,high
