time,cost_p_per_kwh
2024-04-25 10:00:00+00:00,13.649999999999999
2024-04-25 11:00:00+00:00,13.3875
2024-04-25 12:00:00+00:00,13.277249999999999
2024-04-25 13:00:00+00:00,13.209
2024-04-25 14:00:00+00:00,13.8285
2024-04-25 15:00:00+00:00,27.111
2024-04-25 16:00:00+00:00,30.3555
2024-04-25 17:00:00+00:00,32.864999999999995
2024-04-25 18:00:00+00:00,20.5275
2024-04-25 19:00:00+00:00,20.475
2024-04-25 20:00:00+00:00,17.0625
2024-04-25 21:00:00+00:00,14.826
2024-04-25 22:00:00+00:00,13.776
2024-04-25 23:00:00+00:00,13.3245
2024-04-26 00:00:00+00:00,13.335
2024-04-26 01:00:00+00:00,13.419
2024-04-26 02:00:00+00:00,13.3035
2024-04-26 03:00:00+00:00,13.440000000000001
2024-04-26 04:00:00+00:00,15.036000000000001
2024-04-26 05:00:00+00:00,18.81075
2024-04-26 06:00:00+00:00,18.322499999999998
2024-04-26 07:00:00+00:00,20.191499999999998
2024-04-26 08:00:00+00:00,18.857999999999997
2024-04-26 09:00:00+00:00,16.3485
2024-04-26 10:00:00+00:00,15.036000000000001
2024-04-26 11:00:00+00:00,14.91
2024-04-26 12:00:00+00:00,14.001750000000001
2024-04-26 13:00:00+00:00,13.335
2024-04-26 14:00:00+00:00,13.629
2024-04-26 15:00:00+00:00,27.93
2024-04-26 16:00:00+00:00,30.313499999999998
2024-04-26 17:00:00+00:00,33.411
2024-04-26 18:00:00+00:00,20.853
2024-04-26 19:00:00+00:00,19.204500000000003
2024-04-26 20:00:00+00:00,18.06
2024-04-26 21:00:00+00:00,14.2905
2024-04-26 22:00:00+00:00,16.24875
2024-04-26 23:00:00+00:00,16.04925
2024-04-27 00:00:00+00:00,16.0965
2024-04-27 01:00:00+00:00,15.592500000000001
2024-04-27 02:00:00+00:00,15.015
2024-04-27 03:00:00+00:00,14.322
2024-04-27 04:00:00+00:00,13.245750000000001
2024-04-27 05:00:00+00:00,14.553
2024-04-27 06:00:00+00:00,15.6555
2024-04-27 07:00:00+00:00,15.96
2024-04-27 08:00:00+00:00,17.787
2024-04-27 09:00:00+00:00,17.64
2024-04-27 10:00:00+00:00,16.59
2024-04-27 11:00:00+00:00,16.7265
2024-04-27 12:00:00+00:00,15.16725
2024-04-27 13:00:00+00:00,12.9885
2024-04-27 14:00:00+00:00,12.9885
2024-04-27 15:00:00+00:00,27.4575
2024-04-27 16:00:00+00:00,30.134999999999998
2024-04-27 17:00:00+00:00,32.129999999999995
2024-04-27 18:00:00+00:00,18.3645
2024-04-27 19:00:00+00:00,15.54
2024-04-27 20:00:00+00:00,14.721
2024-04-27 21:00:00+00:00,16.275
2024-04-27 22:00:00+00:00,17.451
2024-04-27 23:00:00+00:00,16.631999999999998
2024-04-28 00:00:00+00:00,15.9075
2024-04-28 01:00:00+00:00,14.1645
2024-04-28 02:00:00+00:00,11.969999999999999
2024-04-28 03:00:00+00:00,10.479
2024-04-28 04:00:00+00:00,11.318999999999999
2024-04-28 05:00:00+00:00,11.55
2024-04-28 06:00:00+00:00,12.789000000000001
2024-04-28 07:00:00+00:00,15.015
2024-04-28 08:00:00+00:00,17.304000000000002
2024-04-28 09:00:00+00:00,17.556
2024-04-28 10:00:00+00:00,17.85
2024-04-28 11:00:00+00:00,17.535
2024-04-28 12:00:00+00:00,14.783999999999999
2024-04-28 13:00:00+00:00,10.983
2024-04-28 14:00:00+00:00,11.949
2024-04-28 15:00:00+00:00,26.575499999999998
2024-04-28 16:00:00+00:00,28.938
2024-04-28 17:00:00+00:00,29.61
2024-04-28 18:00:00+00:00,18.3855
2024-04-28 19:00:00+00:00,16.6005
2024-04-28 20:00:00+00:00,16.1385
2024-04-28 21:00:00+00:00,13.3875
